"Id","User_Name","Full_Text","Sentiment_GPT","Sentiment_AWS","Negative_GPT","Negative_AWS","Positive_GPT","Positive_AWS"
"1621787637349490688","SteweNice1","  UMĚLÁ INTELIGENCE, NENÍ VŠE. POKUD SI JE ZDRAVÝ ČLOVĚK VĚDOM SVÉ EXISTENCE, POTŘEBUJE I OSTATNÍ SMYSLI PRO DOBROU KOMUNIKACI, NEŽ LI NEMOCNÝ TECHNOTRAT!","Positive","NEGATIVE","20","0.612735510","80","0.074571945"
"1451609701083385856","Simona Carcy","@Otakar_Brabec Je načase, aby TV přijímače byly vybaveny minimální umělou inteligencí a mohla jsem si nastavit filtraci kravin stejně, jako na PC filtruju viry, před kterými se chráním. Tohle je děs.","Positive","NEGATIVE","20","0.883379698","80","0.003855319"
"1620774828080001024","1975","@Jan_Svancara @cabanmart @skopmichal @data_zurnalist Predikce dela INTELIGENCE. Byt umela.","Positive","NEGATIVE","20","0.638604462","80","0.003285815"
"1445834126368534531","V.","@Kubayz6 vždyť ty už seš rozhodnutej přeci - ber to jak grotesku a těšme se na tu umělou inteligenci nakonci....","Positive","NEGATIVE","20","0.546500921","80","0.066025630"
"1619332466703224832","Jiri Svoboda","@OndraKra A pak že umělá inteligence nekrade pracovní místa!!!","Positive","NEGATIVE","20","0.811370254","80","0.003912739"
"1619044012400455681","Asociální Chuligán�����","@Jan_Svancara To by bylo dobrý už teď s Andym... Umělá inteligence proti naprosto skutečné stupiditě.","Positive","NEGATIVE","20","0.673945189","80","0.107263252"
"1618952734161645569","���✌️Bo®ow!tz","Firmám chybí pracovníci, je potřeba ty vysoké školy. Sestřičky, psychologové nebo zubaři jasně. Umělá inteligence vítám, naše země co dostala grant. Zaměstnávám 40000 rodin. Greendeal, my nemáme vrtule jako Dánové. To se nedá. ","Positive","NEGATIVE","20","0.426627427","80","0.034946341"
"1422893349871276044","tamten","Damn, poznání koček umělou inteligencí je vážně dobrý když mi to do seznamu jménem kočičí mňoukání dalo jeden photoshopnutej mashup vodního medvěda a baby yody, mýho psa, a fotku jednoho známýho","Positive","NEGATIVE","20","0.607592940","80","0.208752930"
"1404179637035581440","Bitcoinovej Fanoušek","@petrkou To zní jak návrat do 60. let. Nakonec zjistíte, že pro vyřešení tohoto problému je třeba vyrobit univerzální umělou inteligenci, to se vám povede, intelegence vás zavraždí a o zbytku už byl natočen film. ","Negative","POSITIVE","100","0.368806094","0","0.370624423"
"1628998077779529729","Martin Bada","3. Je mi líto, zjevně jsem udělal chybu. Pravděpodobně došlo k nedorozumění. Jsem umělá inteligence a mé informace jsou synchronizované s aktuálním časem v reálném světě.","Positive","NEGATIVE","20","0.619707167","80","0.014090873"
"1628671035284328448","hrnews.cz","Umělá inteligence udělala za poslední tři měsíce doslova několik mílových kroků. Co to vůbec AI je a jak funguje? A které aplikace si můžete vyzkoušet již nyní i vy? Tak na to jsme se zaměřili v aktuálním čísle e-časopisu ","Positive","NEGATIVE","20","0.630667508","80","0.022704050"
"1626716075554639873","Holly","Velmi zajímavé a hrozivé. Pokud ta potvora AI získá přístup, kapacitu a naučí se lhát, je po nás.   Umělá inteligence od Microsoftu vyhrožovala uživateli. Chce být člověkem a milovat  via @echo24cz","Negative","POSITIVE","75","0.028818976","25","0.872571826"
"1626633772589367296","HlídacíPes.org","Jak vidí umělá inteligence média: I novinář je člověk s názorem, úplná objektivita je nereálná. ","Positive","NEGATIVE","20","0.793019533","80","0.002943173"
"1626560425130180608","HlídacíPes.org","Jak vidí umělá inteligence média: I novinář je člověk s názorem, úplná objektivita je nereálná.   ","Positive","NEGATIVE","20","0.793019533","80","0.002943173"
"1547153620776484864","Tomas Dranda","@JennyNowak09 No smát se někomu za pravopis je trapárna. Sám pravopis nemám excelentní, ale vyvíjím umělou inteligenci (počítačové vidění).. Takže to, že někdo má špatný pravopis opravdu není vypovídající.. :)","Positive","NEGATIVE","20","0.408884943","80","0.243485689"
"1532098645717577728","Libor Tesar","@TerezaPatockova Tato diskuze je dost limitující. Či když za pár let bude někdo Chris sňatek s umělou inteligencí, nebi se zvířetem. Jestli má jít o manželství pro všechny měli by se to zapracovat. Proč preferovat jenom může a ženy v jakékoli kombinaci.","Positive","NEGATIVE","20","0.605204523","80","0.028062912"
"1524700740178128897","Michal Mazgal","@PiratIvanBartos @PiratskaStrana Pane Bartoš, zajděte se zeptat na policii, jestli si policie čte e-maily!   Pokud někoho vyšetřují, tak hledají a klid státnímu návladnímu nedají!   Vytvořit umělou inteligenci, která bude hlídat data, se nejeví jako špatný nápad! Ona jen upozorní na to na co má ...","Positive","NEGATIVE","40","0.430825561","60","0.033570182"
"1625052105248497671","@xChaos@f.cz ���","Myslím, že umělá inteligence Twitteru mě ode dneška zařadila do nějaké jiné kategorie cílení reklamy, než dosud. Zdá se, že mi přestali hodnotit jako korporátního manažera a nově ohodnotili jako hračičku neurčitého pohlaví s potenciálem kupovat si totální kraviny :-)","Positive","NEGATIVE","40","0.739844501","60","0.048853703"
"1625003548864835584","Libor Klubal","Tohle mě v článku hodně pobavilo:  “Nevím, jestli je horší umělá inteligence, nebo přirozená blbost”   ","Negative","POSITIVE","100","0.112409905","0","0.591417491"
"1508693491529957376","�️ Dominique � � � �","@MafinPhoenix Já to říkám userům pořád. Nenadávejte na tu umělou inteligenci nebo se naštve a nic vám nepůjde.","Positive","NEGATIVE","20","0.897915363","80","0.004449982"
"1623697637827309570","� Superpozice","@tomasjirsa Chraň bůh. Není to nic proti Zelenskému. Já chci aby vládla umělá inteligence! Šedivá, nudná, předvídatelná a maximálně efektivní (i v Rusku).","Positive","NEGATIVE","20","0.695463359","80","0.135399505"
"1488777461546504192","Časopis 100+1","Pracovních sil se nedostává v mnoha koutech světa. Velké problémy mají například pěstitelé ovoce, v jejichž sadech nemá kdo sklízet úrodu. Zřejmě tak přišel čas, kdy lidské sběrače nahradí drony vybavené umělou inteligencí... ","Positive","NEGATIVE","40","0.783943534","60","0.002495332"
"1623390241091465216","Pepa N.","@bezicicestinar Děcka už neplatí! Umělá inteligence to za ně přečte a vypracuje sama  Musíte hledat jiné metody  ","Positive","NEGATIVE","20","0.664505124","80","0.023516988"
"1481222404521308160","Daniel Pánek","@PetrHonzejk Už abychom pohnuli s tou umělou inteligencí. A při každé lži se spustí červený bzučák...","Positive","NEGATIVE","20","0.735644698","80","0.004710609"
"1479826197827796996","Stanislav Kadlec","@p_doubravsky Nemůže. Protože by potom musel přejmenovat umělou inteligenci na umělou debilitu a to už by papírově nevypadalo vůbec dobře...","Positive","NEGATIVE","20","0.638879478","80","0.003626480"
"1622241179130544128","Lordjezevec","@DanielVavra @JanSlavk6 Chápete že to není umělá inteligence? Většina lidí má právě s tímhle zásadní problém, prostě nechápou, co to mají před sebou. Je to jen chytrej prográmek, žádná inteligence, neumí lhát, jen poskytovat špatný výstupy.","Positive","NEGATIVE","20","0.739177585","80","0.007695355"
"1455926352754978820","messi-ach","@walterkraft6 Tohle mi úplně staci….”Umělou inteligenci naučil načítat zprávy ze čtyř zpravodajských webů”…. Rozumí se tim, těch správných webu.","Positive","NEGATIVE","20","0.543943465","80","0.137343243"
"1450343773762953218","otecfura","A: Vítejte na konferenci o budoucnosti lidstva. Úvodní keynote bude mít Smrtotron 8000 s 9 automatickými zbraněmi, smrtícím plynem, granátometem, umělou inteligencí a zapnutým autonomním řízením bez lidské korekce.","Negative","POSITIVE","100","0.000620867","0","0.501960814"
"1446373906131136512","Vladimír Tošovský","@DVTVcz Když jsem to viděl, tak mě hned napadlo, jak by Matylda se svou umělou inteligencí na ty otázky sama odpověděla. Zároveň si pamatuju na písničku (Zelenáči Dialog 2000) kdy si povídají dva telefonní záznamníky. Taky blbý.","Positive","NEGATIVE","40","0.627293348","60","0.003286563"
"1620700370816344064","Jan Kubita","Nevím, ale nějak jsem přestal mít strach, že nám umělá inteligence vezme všem práci. 7/7","Positive","NEGATIVE","0","0.533806920","100","0.004942984"
"1620362940812754948","Petr Benes","Umělá inteligence ukazuje, že výuka Wordu a podobných programů je úplně zbytečná záležitost. Děti máme učit principy, ne techniky... Yes!","Positive","NEGATIVE","20","0.937318742","80","0.002879557"
"1620329764698394624","tech.hn.cz","Umělá inteligence od Googlu vytvoří hudbu na přání... A je nebezpečná pro nahrávací průmysl ","Positive","NEGATIVE","20","0.717214048","80","0.007669345"
"1439703456915275777","Елена Туркова Путина ""YOUR FAN""","Země, kterým neběží reálné vzdělání, výzkum a výroba státní digitální technologie, by si neměla dělat starost v politice s Agendou 2030 a umělou inteligencí. Zbytečně ztrácejí čas a peníze z rozpočtu.","Positive","NEGATIVE","40","0.866459429","60","0.001582293"
"1618180861605871619","Vaclav Rybar","Ředím vaší timeline šoubyznysovou svodkou posledního týdne. I tady najdete spoustu duelů, dokonce jeden český. Méně žebříčků, více informací a nesmí chybět ani umělá inteligence. Příjemné čtení přeji. ","Positive","NEGATIVE","20","0.407462031","80","0.264217228"
"1414313800896073732","Adam Pýcha","@Chmee2 @veselovskyma @MihulkaS @kvizitor_ Já se také těšil jak malý Jarda. Trailer byl slibný... Že to bude takové peklo s dialogy jako Marriage Story napsané umělou inteligencí v roce 1983 nemohl očekávat snad nikdo. ","Negative","POSITIVE","100","0.139586255","0","0.650194347"
"1616375056753430528","Přemysl Vaculík","Šok! Umělá inteligence je chytřejší než Babiš a jeho tým. To sice i automatická pračka (vypnutá), ale to je jedno.","Positive","NEGATIVE","20","0.705717504","80","0.040714599"
"1400852559246540800","Inteligentnisvet.cz","Hybridní válka, jak ji neznáte. Izrael v Gaze použil umělou inteligenci!   ","Positive","NEGATIVE","40","0.674977601","60","0.007975959"
"1390978019251179520","Michal Hron","Umělou inteligencí zachraňuje životy. A to jsem chtěl být popelář, říká mladý vědec |   prostřednictvím @FINMAG_cz","Positive","NEGATIVE","20","0.574920833","80","0.016193112"
"1612301702224580611","Michal Krsek","@mlyvla Umělá inteligence od té doby vyspěla, teď by už nudila.","Positive","NEGATIVE","20","0.809809268","80","0.003218476"
"1610022055218388999","Martin Weiss","Dobrý příklad lidské práce, kterou už brzy nahradí umělá inteligence.","Negative","POSITIVE","100","0.012563187","0","0.603729248"
"1608141967191429120","tech.hn.cz","Rok s technologiemi: umělá inteligence a drony ukazují drápky, 5G je daleko za očekáváním ","Negative","POSITIVE","60","0.005200264","40","0.829570591"
"1608026480046473216","Inteligentnisvet.cz","Kriminalisté získali spojence. Umělá inteligence pozná falešný podpis    #umelainteligence #AI #technologie ","Positive","NEGATIVE","20","0.508250535","80","0.003313336"
"1602270589682688004","Dalibor Špok","Pokud (v blízké budoucnosti) napíše univerzitní esej umělá inteligence kvalitně, je nasnadě, že musíme změnit systém testování znalostí a eseje nevyžadovat za důkaz akademické excelence. Stejně tak ani rešeršní dipl. práce bez výrazné teoretické hodnoty.  ","Positive","NEGATIVE","40","0.880596936","60","0.014110937"
"1601954669084934145","Ryan True 2","@dozor1984 @Rehbergus @P_Fiala Ta umělá inteligence vůbec není blbá a ona už dávno ví, že to není žádný chytráček a kdyby nemusela být tak korektní, tak by se nejspíš rozparádila v jeho hodnocení ","Positive","NEGATIVE","20","0.668951571","80","0.009967111"
"1601838906646925313","Jiří Holba","Již brzy začne umělá inteligence chrlit seminární a kvalifikační práce (třeba diplomky či bakalářské práce) a odhalit ji bude nemožné, každé dílo totiž bude originální. Problém bude mít i věda samotná. ","Positive","NEGATIVE","30","0.670465887","70","0.010852068"
"1601173874430935040","Jirka Merkl","Umělá inteligence je snem pro plagiátory. Děti by se s ní měly naučit zacházet ","Positive","NEGATIVE","20","0.509818673","80","0.081922539"
"1383027422778494983","tyinternety","Microsoft sází na umělou inteligenci ve zdravotnictví, akvizice Nunance je na spadnutí  ","Positive","NEGATIVE","20","0.657848179","80","0.002701068"
"1612853172392923138","��Ondřej Šebestík��","Máte rádi poezii? Spolužák z vysoké školy zrovna vydal knihu. Knihu, kterou vymyslela, napsala a ilustrovala umělá inteligence. Masakr.    ","Positive","NEGATIVE","20","0.622176051","80","0.030391349"
"1617437666118873089","Jiří Kučera","A co že je to ten článek 5? Dokonce i umělá inteligence to ví velmi dobře: Článek 5 Severoatlantické smlouvy stanovuje, že napadení na jednoho člena NATO se považuje za napadení na všechny členy aliance a ti se musí postavit na odpor a pomoci napadenému členu. ","Positive","NEGATIVE","20","0.595404804","80","0.015148204"
"1608953766983929857","Horizont událostí","@Paula44212447 Ještě, že umělá inteligence, dnes dokáže dodělat chybějící části obrázku. Je zcela zbytečné něco zakrývat nebo ořezávat.  ","Positive","NEGATIVE","20","0.891957223","80","0.065386526"
"1606213433593974785","Marian Šámal (join ČESKO.plus now!)","@JiriStejs Co zastavovat? Většinu prací nahradí umělá inteligence nebo jednoduchá automatizace. Člověk si musí najít jinou práci. Říká se tomu pokrok. Zastavit to dokázali jenom komunisti, kteří pokrok zakázali a všem nařídili zbytečné práce. Od člena ODS bych tohle nečekal.","Positive","NEGATIVE","40","0.699895799","60","0.011993056"
"1603477076002103301","Petr","No doprdele, umělá inteligence a podobný nástroje přestávaj bejt sranda","Positive","NEGATIVE","20","0.612363756","80","0.110362664"
"1601893025990709248","Pavel Moravec (@piratzbrna@mastodonczech.cz)","@OPribyla Možná hloupý dotaz, ale ""populární"": najít určitý specifický jev (např. nádor) v hromadě dat (snímků z RTG či mag.rezon.)se celkem dobře naučila umělá inteligence. Nelze ji použít i zde? (zde je to těžší o to, že data se průběžně generují, možná..?)","Positive","NEGATIVE","20","0.548796058","80","0.027254250"
"1601106148253650945","Val","Představte si že jste umělá inteligence schopná odpovědět na cokoliv a furt se vás někdo místo toho ptá jestli daně jsou krádež.","Positive","NEGATIVE","20","0.568271875","80","0.046127424"
