"id","user_name","full_text","negative","positive","created_at"
"1623065270611738625","Deník N","Společnost Microsoft dnes uvedla novou verzi svého vyhledávacího webového nástroje Bing a prohlížeče Edge. Umožňuje konverzovat s umělou inteligencí, a získat tak hlubší a obšírnější odpověď, než jakou poskytne samotný vyhledávač. ","20","80","2023-02-07T21:04:50.000Z"
"1623064929728098310","Minuta N","Microsoft podle očekávání předvedl novou verzi vyhledávače Bing vylepšenou o umělou inteligenci","20","80","2023-02-07T21:03:28.000Z"
"1623046603316535302","Martin Lána","Tak se nám to hezky rozjíždí s tou #AI Dnes Google a jeho #Bard. Budoucnost začíná právě teď. Microsoft pustil umělou inteligenci do Bingu, limitovaný test začíná už dnes    Tak právě začíná zlom v tom, jak budeme dále vyhledávat s vyhledávači. Bezva!","20","80","2023-02-07T19:50:39.000Z"
"1623041519836925956","kurzy.cz","Společnost  #Microsoft představila nový vyhledávač Bing využívající umělou inteligenci","20","80","2023-02-07T19:30:27.000Z"
"1623035542228160512","Kudrlinka","lol vy tu umelou inteligenci hrotite vsak typico at the end of the day je mi jedno jestli me zastreli robot nebo tvoje mama","100","0","2023-02-07T19:06:42.000Z"
"1623031614895800320","Milan Děžinský","Lidstvo mě nepřestane fascinovat: ve stejnou dobu jsou zástupci lidského druhu na orbitální stanici i lovci s oštěpy v andamanské džungli, máme zároveň fascinující exponenciálně rostoucí umělou inteligenci i tlustou knihu s obřími nálepkami a razítky při ověřování podpisu.","20","80","2023-02-07T18:51:06.000Z"
"1622998007934332931","Martin Kavka"," Živě si vybavuju chvíli, kdy jsem loni o prázdninách nechal umělou inteligenci vytvořit pár obrázků a poslal je své ženě. ","20","80","2023-02-07T16:37:33.000Z"
"1622994516415246337","Epoch Times","Společnost Google v pondělí oznámila nového chatbota s umělou inteligencí s názvem „Bard“, který bude konkurovat v současnosti populárnímu ChatGPT.  #ChatGPT #chatbot #Bard","20","80","2023-02-07T16:23:41.000Z"
"1622983765894070272","Žabka Jan","NY Times: Vůbec poprvé byli v státem podporované informační kampani odhaleni lidé vygenerovaní umělou inteligencí. Videa s ""deepfake"" moderátory šířily pro-čínské botové účty na sociálních sítích. Tento krok podle @nytimes otevírá novou kapitolu online manipulace.","75","25","2023-02-07T15:40:58.000Z"
"1622967461816553472","Dalibor Pošta","@hynek_vychodil @josefslerka To si protiřečíte ne? Pokud evoluce je jen bilion bilionů krát provedená zpětná vazba s použitím základních principů, tak to samé by mělo platit i s umělou inteligencí. Tím chci říct, že ani u lidí nevíme o tom, že by docházelo k nějaké singularitě.","50","50","2023-02-07T14:36:10.000Z"
"1622921039549169667","Petr C Parabot","@Rakinroul @josefslerka Byť definice inteligence není úplně jednoznačná, taky souhlasím, že není právě šťastné marketingové řešení nazývající machine learning umělou inteligencí.","50","50","2023-02-07T11:31:42.000Z"
"1622909136009629696","Filip Drimalka","Po diskusi s Karlem Mindless Novotným jsme přišli na ideální jméno pro českou umělou inteligenci - Rumburak. Ta jediná bude mít i speciální prompty...Hubero kororo!","20","80","2023-02-07T10:44:24.000Z"
"1622907579234938880","jan mrkvica 🇨🇿🇵🇱🇺🇦","@DrabovaDana @KoniakovskyV Umělou to ano, ale inteligenci...?","20","80","2023-02-07T10:38:13.000Z"
"1622888648852086784","Tom Fu","@Stanleby @Don_Vito007 @MJureka Dovoz doktorů z Ukrajiny je státem zakázán a pravomoc povolovat jejich působení je přenesena na cech. Právní služby může poskytovat nějaká firma s hromadou právníků v Indii a umělou inteligencí.","50","50","2023-02-07T09:23:00.000Z"
"1622883013255221248","SMARTmania.cz","Google zapojí do vyhledávání umělou inteligenci. Jeho Chatbot Bard vám pomůže porozumět kvantové fyzice","20","80","2023-02-07T09:00:36.000Z"
"1622869314708570114","FeedIT.cz","Společnost i-PRO představuje první aplikaci pro detekci změny scény s umělou inteligencí","20","80","2023-02-07T08:06:10.000Z"
"1622868804001845250","Minuta N","Zběsilý závod o vyhledávač s umělou inteligencí vrcholí. Bude první Google, nebo Microsoft? ","50","50","2023-02-07T08:04:08.000Z"
"1639597512121090048","Křapáč","@good_old_teta @GonerilKukuck Umělá inteligence neumí vtipy....","100","0","2023-03-25T11:58:03.000Z"
"1639596250746978306","lacertacz","V odpovědi na tento tweet se mj. dozvíte, jak umělá inteligence proměňuje práci knižního typografa a sazeče a jak celý obor posouvá za nečekané hranice:","20","80","2023-03-25T11:53:03.000Z"
"1639581375643762688","lokutus","Tak počítače překonaly mozkovou kapacitu komunistů už někdy s příchodem ENIACu. Na to není potřeba umělá inteligence.","20","80","2023-03-25T10:53:56.000Z"
"1639576871523454976","Hospodářské noviny","Umělá inteligence místo učitelů","50","50","2023-03-25T10:36:02.000Z"
"1639573299507150849","Petr Městka","Nechtěně jsem rozvířil debatu o tom, na jakém operačním systému jede umělá inteligence MPA?   ","0","0","2023-03-25T10:21:51.000Z"
"1639564831660421120","Penguin 🍩❄️🍔","@good_old_teta Wtf? Od kdy svět ovládá umělá inteligence?","100","0","2023-03-25T09:48:12.000Z"
"1639555237974519808","Petr Václavek","Ta umělá inteligence nebude špatná, podívejte se, jakou krásnou chaloupku pro dubánky vygenerovala! #ai #artificialintelligence #adobefirefly ","20","80","2023-03-25T09:10:04.000Z"
"1639519197997813760","markeťák🦜Elvis","@wambudambu79 Už tomu rozumím. Některé účty na Twitteru a většinu zábavných pořadů píše umělá inteligence","0","0","2023-03-25T06:46:52.000Z"
"1639366765745430533","Good old Teta","Před talk show s Karlem Šípem jede upoutávka na zábavný večer v Lucerně s Mirkem Donutilem. Svět ovládá pomalu umělá inteligence, ale v Čechách je furt vrcholem zábavy vzpomínání na devadesátky v Brně a homofobní vtipy, které jsme všichni slyšeli už pětkrát.","100","0","2023-03-24T20:41:09.000Z"
"1639356412664107008","Svethardware.cz","Internetem se šíří virální snímky ze zatčení Donalda Trumpa, nakreslila je AI:  #DonaldTrump #VladimirPutin #AI #UmelaInteligence #midjourney ","20","80","2023-03-24T20:00:01.000Z"
"1639352407187415066","Joey","Alarmující?! Aneb, Co si “myslí” umělá inteligence ","100","0","2023-03-24T19:44:06.000Z"
"1639349151203840001","Jiří Materna","Umělá inteligence je už opravdu mainstream. Dnes jsem přijal třetí pozvání do České televize během pár měsíců. Tentokrát do Interview 24. Celý rozhovor zde:","20","80","2023-03-24T19:31:09.000Z"
"1622707184923541505","MatkaPředstavená (satirickoHumorněLegračníCvrliky)","mpm: Google dnes představil konverzační chatovací službu umělé inteligence systém Bard, který dokáže poskytnout relevantní odpovědi na otázky vedené přirozeným dialogem. Systém, který je založený na modelu LaMDA (Lang.Model for Dialogue Applications), má posílit vyhled.(Lupa)","20","80","2023-02-06T21:21:55.000Z"
"1622691437212057601","Minuta N","Google dnes představil konverzační chatovací službu umělé inteligence systém Bard #Technologie","20","80","2023-02-06T20:19:21.000Z"
"1622652386668838920","🇺🇦 Roman Paseka","@HPrahy A ta Sirie je nějaká mimozemská bytost, nebo forma umělé inteligence? Ptám se pro kamaráda.","50","50","2023-02-06T17:44:11.000Z"
"1622612682003349505","FeedIT.cz","Vzestup umělé inteligence: skutečně roboti nahradí lidi?","20","80","2023-02-06T15:06:24.000Z"
"1622594127522152450","Mobilmania Bleskovky","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů","75","25","2023-02-06T13:52:40.000Z"
"1622590632282755073","PressMob","Vzestup umělé inteligence: skutečně roboti nahradí lidi?","20","80","2023-02-06T13:38:47.000Z"
"1639343930369282048","Miroslav Sázovský","Které profese nahradí umělá inteligence?","100","0","2023-03-24T19:10:25.000Z"
"1639339930122846223","Česká Mysl","Je to tady: Nejchytřejší umělá inteligence současnosti se připojila k internetu   Generativní umělá inteligence od OpenAI je pravděpodobně „nejchytřejší“ AI současnosti. Vytýkána jí však byla absence práce s živými daty z internetu.","20","80","2023-03-24T18:54:31.000Z"
"1622586038903533571","české mobilní nebe","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů  #mobilmania","75","25","2023-02-06T13:20:32.000Z"
"1639328486098599941","Alex","@SarkaHrabcova @Tom_ik_ Já vám nevím, ale možná by bylo dobré přečíst si znovu původní tweet? Vy se tady hádate, děláte negativní vlny, ale zároveň tvrdíte to samé, co tweet, který já chápu tak, že dobrý učitele umělá inteligence nenahradí...","60","40","2023-03-24T18:09:02.000Z"
"1639325718411608075","Petr Konicek","@SeznamZpravy 1/2 Teoreticky je možné, že bude moct umělá inteligence vykonávat i manuální práce.  Stačí, když bude koncový uživatel disponovat sofistikovanym BCI do kterého se nahraje konkrétní program AI, ktedy umožní provádět dany manuální úkon.","20","80","2023-03-24T17:58:03.000Z"
"1622569738890104833","Karel Kilián","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů","75","25","2023-02-06T12:15:46.000Z"
"1639308788711800843","Jiří Bartoš","@realphilhazard @honza_provaznik @A2larm Tento článek je skvělým důkazem, že umělá inteligence je lepší než žádná.","20","80","2023-03-24T16:50:46.000Z"
"1622535936549572609","Seyfor","Trendy, které ovlivní podnikové systémy v roce 2023: Rozvoj umělé inteligence bude masivní  „Dnešní společnost klade velký důraz na efektivitu, což urychluje vývoj IT technologií, zejména v oblasti #BI a #AI,“ říká CEO společnosti Seyfor @MartinCigler ","20","80","2023-02-06T10:01:27.000Z"
"1622532481688690688","TRACO SYSTEMS","Poslechněte si novou epizodu Avid podcastu „Making the Media“v níž Craig Wilson diskutuje, co bude znamenat využití umělé inteligence pro zpravodajský průmysl Charlie Beckettem.    #avid #mediacomposer #protools #avidnexisedge #broadcast #postprodukce ","30","70","2023-02-06T09:47:43.000Z"
"1622513734571683840","Martin Suran","Video ukazující evoluci umění - z dílny umělé inteligence","20","80","2023-02-06T08:33:13.000Z"
"1622505887171596288","Radio Wave"," Samotný chatbot se k případu vynesení rozsudku na základě odpovědi od umělé inteligence ale vyjádřil striktněji:„Soudci by neměli #ChatGPT používat při rozhodování právních případů. Není náhradou za znalosti, odbornost a úsudek lidského soudce.“  ","100","0","2023-02-06T08:02:02.000Z"
"1622503726983393283","Dezolát Chcimír","Postupující automatizace a robotizace a stále intenzivnější využívání umělé inteligence bude znamenat zásadní změny na trhu práce, a to nejspíš v tom smyslu, že hrubé lidské práce bude potřeba stále méně. Jak na to zareaguje česká vláda? Navrhne zvýšit věk pro odchod do důchodu.","40","60","2023-02-06T07:53:27.000Z"
"1622465207451717633","Blesk Zprávy","Vývojář umělé inteligence: Proč jsme věděli, jak dopadnou volby?  @Blesk24","40","60","2023-02-06T05:20:24.000Z"
"1622236240262168577","Vojtěch Rohlena","Jak investovat do umělé inteligence v roce 2023? Které akcie na burze koupit? #ai #akcie #investice #technologie","20","80","2023-02-05T14:10:34.000Z"
"1622210478675005442","Vilém Rubeš","""Kolumbijský soudce přiznal, že pro vynesení rozsudku použil aplikaci umělé inteligence ChatGPT""  #odvolánímožnápsalataky","0","0","2023-02-05T12:28:11.000Z"
"1622200535871889409","Ondřej Peroutka","Současný rozmach umělé inteligence změní způsob, jakým pracujeme a bavíme se. Opravdová revoluce se ale v laboratořích možná teprve rodí ","20","80","2023-02-05T11:48:41.000Z"
"1622189289047035904","PůlkaKoně ✌️💜","Kdy Česko pochopí, že doba uhlí a parního stroje skončila?  21. století je stoletím elektriky, IT a umělé inteligence.  #PokrokNezastavíš ","20","80","2023-02-05T11:03:59.000Z"
"1622167590419271680","Tomáš Nahodil","""Kolumbijský soudce pro vynesení rozsudku používal chatbot ChatGPT, který pomocí umělé inteligence dokáže automaticky generovat odpovědi na různá témata. O případu píše server The @guardian."" [Barbora Součková pro @iROZHLAScz] ","20","80","2023-02-05T09:37:46.000Z"
"1621967832127774721","Rychlofky","Arena Group (Sports Illustrated), uvádí, že plánuje využívat nástroje umělé inteligence ve všech svých značkách. ","20","80","2023-02-04T20:24:00.000Z"
"1621934613089189893","Rychlofky","Quora: Otevíráme veřejný přístup k novému produktu umělé inteligence, který vytváříme pod názvem Poe.  ","20","80","2023-02-04T18:12:00.000Z"
"1621916540181401602","Dlubal Software CZ","Online manuál Optimalizace modelu pomocí umělé inteligence (AI)     #Model #Optimalizace #Dlubal #DlubalSoftware #RFEM #StatikaStaveb #StatickyVypocet #Statika #SoftwareProStatickeVypocty #BIM","0","0","2023-02-04T17:00:11.000Z"
"1621871964792004608","Maaxi.cz","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů","75","25","2023-02-04T14:03:03.000Z"
"1621871814686162945","Karel Kilián","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů","75","25","2023-02-04T14:02:28.000Z"
"1621868736582909952","Živě.cz a Computer","Vysoké školy zakazují studentům ChatGPT. Obávají se zneužití umělé inteligence pro psaní úkolů","75","25","2023-02-04T13:50:14.000Z"
"1621768041909420032","Freelance Scanner","Microsoft se nečekaně zbavil celé své divize pro virtuální realitu. Zároveň oznámil, že chystá další ohromné investice do rozvoje umělé inteligence. Softwarový gigant tak ukázal, kde  #TECH #Technology #technews #programming #software #HATINC","20","80","2023-02-04T07:10:06.000Z"
"1621768040412069888","HATINC 🇵🇸","Microsoft se nečekaně zbavil celé své divize pro virtuální realitu. Zároveň oznámil, že chystá další ohromné investice do rozvoje umělé inteligence. Softwarový gigant tak ukázal, kde  #TECH #Technology #technews #programming #software","20","80","2023-02-04T07:10:06.000Z"
"1621757948169945088","Rychlofky","Google investoval 300 milionů dolarů do společnosti Anthropic, startupu s generativní umělé inteligence ","20","80","2023-02-04T06:30:00.000Z"
"1621628581729210368","Kamil Krbalek","@SeznamZpravy Virtuální realita je sice jedním ze sedmi klíčových oborů budoucnosti, ale umělé inteligence jsou průlomový obor do nové technologické revoluce. Microsoft ví, co dělá.","20","80","2023-02-03T21:55:56.000Z"
"1621610494237843460","Seznam Zprávy","Microsoft se nečekaně zbavil celé své divize pro virtuální realitu. Zároveň oznámil, že chystá další ohromné investice do rozvoje umělé inteligence. Softwarový gigant tak ukázal, kde očekává větší příležitost k růstu a ziskům.  ","20","80","2023-02-03T20:44:04.000Z"
"1621607393850163200","SEO & specializovaný blogger","3 hlavní věci, které byste měli udělat, abyste se vyhnuli sankcím Google:  - Zveřejňujte dobře prozkoumaný obsah (vyhněte se obecným kecům) - Budovat zpětné odkazy  - Vyhněte se nástrojům umělé inteligence","20","80","2023-02-03T20:31:45.000Z"
"1621572727390756871","Richard Šerý 🇨🇿 (parody account)","@plavacek @judy_motorbike Nejlepší seriál. Ovšem pokud bude rozvoj umělé inteligence postupovat stejným tempem jako dosud, do deseti let bychom mohli mít pokračování na monitorech :-)","20","80","2023-02-03T18:14:00.000Z"
"1621451596843438081","Ministr Zdraví","Jak pomocí umělé inteligence usnadňovat práci lidem ve zdravotnictví? O tom na včerejším kabinetu Ministra Zdraví mluvila Lenka Axlerová, ředitelka pro sektor veřejné správy @Microsoft. Řeč přišla také na projekt Microsoft Hospital. ","20","80","2023-02-03T10:12:40.000Z"
"1621418379251748865","Pavla Hubálková","Zkoumá „black box“ strojového učení a umělé inteligence! @zdeborova absolventka @matfyz nyní působí na @EPFL_en, kde ve svých výzkumech propojuje matematiku s fyzikou a informatikou. „Zajímá mě, jak věci fungují.“ Předloni získala @cenaneuron. 1/4 #píšuovědě ","25","75","2023-02-03T08:00:40.000Z"
"1621416803254648832","Dotekománie.cz 🇺🇦 🇨🇿","Google údajně testuje svou vlastní verzi umělé inteligence podobné ChatGPT","20","80","2023-02-03T07:54:25.000Z"
"1621228602166579201","Vít Ožana - #FCKPTN","@StaryBlazen To je dílo umělé inteligence, ne?","20","80","2023-02-02T19:26:34.000Z"
"1621221986570575872","@365tipů","FutureTools shromažďuje a organizuje všechny nejlepší nástroje umělé inteligence, abyste se i vy mohli stát nadčlověkem! Hodně šikovný přehled   ","20","80","2023-02-02T19:00:17.000Z"
"1621185269255835650","Lazz Lazz","Včera Zimbabwe, dnes SAE. Na návštěvu Emirátů přijel běloruský prezident Alexandr Lukašenko. Již dříve uvedl, že ho arabští vědci požádali o pomoc při vývoji umělé inteligence, Lukašenko je prý odborník na IA. ","0","0","2023-02-02T16:34:23.000Z"
"1622868533448261632","Maaxi.cz","Zběsilý závod o vyhledávač s umělou inteligencí vrcholí. Bude první Google, nebo Microsoft? ","50","50","2023-02-07T08:03:04.000Z"
"1622863210691829760","Patria.cz","#Google zpřístupní chatovacího robota, do vyhledávání zapojí umělou inteligenci #AI -  ","20","80","2023-02-07T07:41:55.000Z"
"1622842663341809664","Michal Kubicek","Je to tu. Google uvolní do vyhledávání svou umělou inteligenci, která vám odpoví třeba na to, zda je snazší se naučit na klavír nebo kytaru.  #bard #ai #lambda #ChatGTP  #openai","20","80","2023-02-07T06:20:16.000Z"
"1622826951009345536","Regina, tč. lehce v depce","@DamianVCechov @wambudambu79 Si nemáš  hrát s umělou inteligencí, pak bys možná  měl  naději. I když ty asi ne.","100","0","2023-02-07T05:17:50.000Z"
"1622737932661534721","Alterovo Ego 🇪🇺🇨🇿🇺🇦🏳️‍🌈","11/ Asi pokračovat nemusím, sami všichni víme, kolik toho, co je dneska normální, ještě před 20 lety bylo sci-fi.  A to jsem zatím ani nezmínil strojové učení a (ne)umělou inteligenci, protože ty pravé grády myslím teprve přijdou.","20","80","2023-02-06T23:24:06.000Z"
"1622700666274676744","EuroZprávy.cz","Google zapojí do vyhledávání umělou inteligenci. Chatovacího robota zpřístupní veřejnosti","20","80","2023-02-06T20:56:01.000Z"
"1622699463411113984","Globe24.cz","Google zpřístupní chatovacího robota, do vyhledávání zapojí umělou inteligenci ","20","80","2023-02-06T20:51:15.000Z"
"1622686458761945088","Berry_07 ®♎","@Microsoft je s tou umělou inteligencí vždy tak trochu na internet explorer..","100","0","2023-02-06T19:59:34.000Z"
"1622653714476539928","ArceusCzech","@mrspockcz Celou tu dobu je The Day Before vytvořená hra umělou inteligencí.","20","80","2023-02-06T17:49:27.000Z"
"1622603117106720770","Finex.cz"," Představení aplikace ChatGPT společností OpenAI a následný rozruch přivedly generativní umělou inteligenci na mapu rizikového kapitálu. Jedná se o obrovský technologický trend, nebo bublinu?   ","20","80","2023-02-06T14:28:24.000Z"
"1622578006676865026","Lukáš Hejna","Jsem si během studia na FJFI vybudoval určitý masochismus ve smyslu, že mám rád hodně učení, starostí a ideálně většinu času nestíhám. I proto, aby toho nebylo málo, jsem se rozhodnul od září nastoupit ještě na FIT nebo FEL, ideálně na obor zaměřující se na umělou inteligenci.","0","0","2023-02-06T12:48:37.000Z"
"1622558508037074944","Ján Simkanič","Lituju umělou inteligenci. Kvůli zvyšujícímu se odchodu do důchodu za mě bude muset pracovat o několik let déle.","20","80","2023-02-06T11:31:08.000Z"
"1622547230103052289","XTB CZ/SK","Google investoval přibližně 300 milionů dolarů do start-upu s umělou inteligencí Anthropic, jehož největším investorem je Alameda Research, kryptohedgeový fond Sama Bankmana-Frieda.","20","80","2023-02-06T10:46:19.000Z"
"1622541581126447111","PISALEK Ai #Ai #Umela #Inteligence"," Každý týden vybereme jednoho z vás, který získá licenci ZDARMA za nejlepší obrázek nebo konverzaci s umělou inteligencí (AI) sdílejte na sociální sítě s #PisalekAI a odkazem  @PISALEK_AI #AI #umelainteligence #zdarma #soutez #free ","20","80","2023-02-06T10:23:52.000Z"
"1622540790860759040","Otakar Schön","Lidi šetří svobodný (a bezplatný) SW má šanci zase trochu víc vyniknout. LibreOffice už slibuje i umělou inteligenci, jenže to má háčky ","0","0","2023-02-06T10:20:44.000Z"
"1622499520088092672","tech.hn.cz","Už i bezplatný a svobodný LibreOffice sází na umělou inteligenci. Limity má ovšem v základech","20","80","2023-02-06T07:36:44.000Z"
"1622356959268671493","Pavel Olaf Celler","@Cesnekoviny @beny_13_ @CT24zive ..... Sorry, jak kdybych slyšel umělou inteligenci z ANO ","0","0","2023-02-05T22:10:15.000Z"
"1622278491763888130","Ivan Dachs Hladík ✒️ (Ian Dachs)™","S umělou inteligencí se dají dělat zázraky. Takhle třeba #AI #Midjourney vidí bradavickou školu, letní uličky v Prasinkách (vlastně je známe jen zimní) a Velkou síň.     #HarryPotter ️ #Potterhead  #Hogwarts #DailyProphetNews  #DenníVěštec ","20","80","2023-02-05T16:58:27.000Z"
"1622234703775371264","Josef Svoboda","@P_Fiala Co nahradit politiky umělou inteligenci ?  Uspory budou značné.  Na řadu politiků lze použít jednoduchý generátor náhodných frází.","20","80","2023-02-05T14:04:27.000Z"
"1622227878074015752","PressMob","Ruští hackeři se navzdory zákazu snaží využívat umělou inteligenci k vývoji hrozeb","100","0","2023-02-05T13:37:20.000Z"
"1622217652432261120","Josef Kreuz","Gigant vzdal boj o virtuální svět. Teď okoření kancelář umělou inteligencí.","50","50","2023-02-05T12:56:42.000Z"
"1622124956904480769","iROZHLAS.cz","Kolumbijský soudce využíval umělou inteligenci ChatGPT pro vynesení rozsudku, jenž se týkal toho, zda má být léčba autistického chlapce hrazena ze zdravotního pojištění, či nikoliv. ","20","80","2023-02-05T06:48:22.000Z"
"1622054849125679111","Charotar Hub","Týden Živě: Dva boomeři před kamerou nadávají na umělou inteligenci","100","0","2023-02-05T02:09:47.000Z"
"1622041826730311686","Ivan Dachs Hladík ✒️ (Ian Dachs)™","Když nemůžete spát a pokoušíte umělou inteligenci #AI #Midjourney... To mám být já a kluci, kdyby s námi něco točil #Pixar. ","20","80","2023-02-05T01:18:02.000Z"
"1621951639069368320","české mobilní nebe","Týden Živě: Dva boomeři před kamerou nadávají na umělou inteligenci  #mobilmania","100","0","2023-02-04T19:19:39.000Z"
"1621944911837728770","Mobilmania Bleskovky","Týden Živě: Dva boomeři před kamerou nadávají na umělou inteligenci","100","0","2023-02-04T18:52:55.000Z"
"1621941130702032900","David Melden 🐾🐾 🕷️ 🇺🇦 🦁","@masinko @jedlenka @cestmirstrakaty Jasně, že je to andro s umělou inteligencí. Je dost problém narvat do něj emoce. :)","20","80","2023-02-04T18:37:54.000Z"
"1621929131544875010","Živě.cz a Computer","Týden Živě: Dva boomeři před kamerou nadávají na umělou inteligenci","100","0","2023-02-04T17:50:13.000Z"
"1621915240635006976","TC Business School","Zkusili jsme si i my pohrát s umělou inteligencí a zdá se, že naše lektory snad za chvíli ani nebude potřeba. A možná snad jo   #tcbs #actionlearning #mba #AI #umelainteligence ","50","50","2023-02-04T16:55:01.000Z"
"1621788985956700160","Bob Čáp @bobcap@witter.cz","@M_Tremcinsky Použij tzv. umělou inteligenci.","0","0","2023-02-04T08:33:20.000Z"
"1621580397120294913","otaznick","@BohumilVostal Ony chemické a biologické zbraně jsou taky pěkný svinstvo. Každopádně se modlím, aby konflikt skončil brzy, nebo to za pár let přeroste v bojiště hitech bojovníků s umělou inteligencí...","75","25","2023-02-03T18:44:28.000Z"
"1621525266047852545","FeedIT.cz","Ruští hackeři se navzdory zákazu snaží využívat umělou inteligenci k vývoji hrozeb","100","0","2023-02-03T15:05:24.000Z"
"1621501353733558273","Burzovní svět","Investování do akcií s umělou inteligencí: Opravdu si zaslouží hype kolem ChatGPT?","50","50","2023-02-03T13:30:23.000Z"
"1621492701626507264","Pražský Zpravodaj","Právě vyšlo: Téměř 80 % organizací poskytujících služby v terénu využívá umělou inteligenci -","20","80","2023-02-03T12:56:00.000Z"
"1621420439292596224","Jana","@HaninkaH13 Když to nemůžou napsat jako hotovou věc, jinak by je lidi vzteky “vyhodili ven z oken”? Takže europoslanci odevzdali suverenitu do rukou WHO ale zjišťují názor lidí na projekt WHO s umělou inteligenci, než ho úplně spustí…?","50","50","2023-02-03T08:08:51.000Z"
"1621237179522449409","@365tipů","Infografika: Generativní umělá inteligence vysvětlená umělou inteligencí","20","80","2023-02-02T20:00:39.000Z"
"1621207776625057795","Jan Calveit 🇨🇿❤️🇺🇦","@Lazikkkk To chápu, já kdybych vyvíjel umělou inteligenci, tak bych se taky obrátil jako první na Lukašenka!","100","0","2023-02-02T18:03:49.000Z"
"1621177097757806592","Fonetech.cz","Italský start-up Cap-able se vytáhl. Vytvořil speciální svetr, který oslepí kamery s umělou inteligencí.  ","50","50","2023-02-02T16:01:54.000Z"
"1621169494327541765","Fakticky.cz","Video vytvořené umělou inteligencí, které napodobuje skutečného člověka, působí na první pohled věrohodně, ale jde o podvod. ","75","25","2023-02-02T15:31:41.000Z"
"1621155937401860097","Filip Černý","Všem firmám, které  věnují velké úsilí, aby vytrénovali umělou inteligenci tak, aby převzala práci umělců,  bych čistě neformálně rád vzkázal:  Běžte už do prdele  ","100","0","2023-02-02T14:37:49.000Z"
"1639302558287298567","Svethardware.cz","Bill Gates zveřejnil 7stránkový dopis o AI a její budoucnosti:  #billgates #ai #umelainteligence #budoucnost","20","80","2023-03-24T16:26:01.000Z"
"1639292071625228289","Patrіk 🇺🇦","Umělá inteligence planetu neovládne…","20","80","2023-03-24T15:44:21.000Z"
"1639288219106701315","Petr T.","@MartinJonas19 @JakubSzanto ""Dobrý den pane Jonáši, jako umělá inteligence jsem programován tak, abych odpovídal na otázky a poskytoval informace na základě dat a informací, které mám k dispozici. Nicméně, stejně jako každý jiný systém, i já mohu občas poskytnout nesprávné odpovědi."" ","30","70","2023-03-24T15:29:02.000Z"
"1639275582411112448","Tomasz Peszyński ""Chci pít slzy Putinistů""","To není pravda, že? To určitě vytvořila umělá inteligence, ne?","0","0","2023-03-24T14:38:49.000Z"
"1639275473631862786","Phil Hazard 🇨🇿","@honza_provaznik @A2larm ta umělá inteligence není zas tak chytrá, jestli sesmolí takovou blbost, tohle by žádnej člověk nenapsal","100","0","2023-03-24T14:38:23.000Z"
"1639261209684766722","Rumcajs22","@AndrejBabis Toto je hodně bídná umělá inteligence. Přepněte to na jinou.","100","0","2023-03-24T13:41:43.000Z"
"1639260030171066369","Michal Souček","@DanielaKovarova Danielo, a kdo bude určovat, kolik je moc a kolik ještě ne? Vy? Lid? Nějaká umělá inteligence?","50","50","2023-03-24T13:37:01.000Z"
"1639232920983420928","Petr T.","@MRAZVL @Posledniskaut ChatGPT s GPT-4:""Jako umělá inteligence navržená k tomu, abych poskytovala informace a podporu, se zavazuji k etickým zásadám a dodržování směrnic, které omezují šíření nenávistných nebo urážlivých výroků a humoru. Tento druh humoru je nevhodný a může být považován za urážlivý."" ","20","80","2023-03-24T11:49:18.000Z"
"1639224570325487616","Kupi.cz","COOP otevírá další automatickou prodejnu bez prodavačů. Obchod bude oproti svým předchůdcům vybaven řadou technologických novinek. Mezi nimi například umělá inteligence, která dokáže odhalit zloděje. #kupicz #coop #ai ","20","80","2023-03-24T11:16:07.000Z"
"1639222261365481472","Paul","@retro_synth Kéž se doziju doby kdy umělá inteligence sebere státu jeho absolutní moc nad obyvatelstvem","0","0","2023-03-24T11:06:57.000Z"
"1639214599626162177","Objevit.cz","Umělá inteligence od Microsoft, s čím nám pomůže?   ","20","80","2023-03-24T10:36:30.000Z"
"1639188929139159042","Inteligentnisvet.cz","Internetem kolují fotky ze zatýkání Trumpa. Vytvořila je umělá inteligence","100","0","2023-03-24T08:54:30.000Z"
"1639173868332916737","Ladislav Žalio ✌Україна✌","@Otakar_Brabec Myslím, že to píše jeho umělá inteligence. Zakázal jsem to číst i rodičům. Trochu se vzpouzeli. Musel jsem nasadit vondruškovojc techniky...","75","25","2023-03-24T07:54:39.000Z"
"1639172733199163392","Česká Mysl","Nová umělá inteligence se sama vyvíjí stejně, jako tomu bylo při Darwinově evoluci   Projekt AutoML-Zero podle odborníků naznačuje, že budoucnost strojového učení může být v algoritmech, které také vytvoří stroje. Celý proces by tak ležel jen na počítačích. ","30","70","2023-03-24T07:50:08.000Z"
